id,host_location,host_response_time,host_response_rate,host_is_superhost,host_verifications,host_has_profile_pic,host_identity_verified,street,neighborhood,city,suburb,state,zipcode,smart_location,country_code,country,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,last_scraped_delta,host_since_delta,predicted_price
5348020,"Olinda, Victoria, Australia",within an hour,100%,f,"['email', 'phone', 'reviews', 'work_email']",t,f,"Olinda, VIC, Australia",Unknown,Yarra Ranges,Olinda,VIC,3788.0,"Olinda, Australia",AU,Australia,-37.85266155,145.3630712,t,House,Entire home/apt,5,1.0,1.0,3.0,Real Bed,"{TV,""Cable TV"",Wifi,Kitchen,""Free parking on premises"",""Pets allowed"",Breakfast,""Hot tub"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""High chair"",""Fireplace guards"",""Pack ’n Play/travel crib"",""Hot water"",""BBQ grill"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Wide hallway clearance"",""Step-free access"",""Accessible-height bed"",""Step-free access"",""Wide doorway"",Other}",0.0,0.0,2,50,2,30,today,t,3,28,55,315,12/7/2018,6,3/22/2015,9/26/2018,97.0,10.0,9.0,10.0,10.0,10.0,9.0,f,t,strict_14_with_grace_period,f,f,29,0.13,2084,3634,156.14520254711925
24932020,"Melbourne, Victoria, Australia",within an hour,100%,f,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,f,"Carlton, VIC, Australia",Carlton,Melbourne,Carlton,Victoria,3053.0,"Carlton, Australia",AU,Australia,-37.80510727,144.9602598,f,Apartment,Entire home/apt,6,1.0,1.0,3.0,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Elevator,Heating,""Family/kid friendly"",Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",Other}",250.0,125.0,4,0,1,1125,today,t,23,53,83,358,12/7/2018,2,7/23/2018,11/16/2018,70.0,7.0,6.0,10.0,9.0,10.0,6.0,f,t,strict_14_with_grace_period,t,t,90,0.43,2084,4055,177.46211973447166
62606,"Melbourne, Victoria, Australia",within a few hours,100%,f,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id']",t,f,"Melbourne, VIC, Australia",Brighton,Bayside,Melbourne,VIC,3187.0,"Melbourne, Australia",AU,Australia,-37.92817275,145.025176,t,House,Private room,2,1.0,1.0,4.0,Real Bed,"{TV,Internet,Wifi,Kitchen,""Smoking allowed"",Breakfast,""Pets live on this property"",Dog(s),Heating,""Family/kid friendly"",Washer,Dryer}",250.0,59.0,1,11,2,730,5 days ago,t,15,23,53,328,12/7/2018,21,3/5/2011,11/29/2018,84.0,9.0,7.0,10.0,10.0,9.0,8.0,f,f,moderate,f,f,3,0.22,2084,5040,96.16436686615366
4746848,"Yarra Glen, Victoria, Australia",within a few hours,100%,t,"['email', 'phone', 'reviews']",t,f,"Yarra Glen, VIC, Australia",Unknown,Yarra Ranges,Yarra Glen,VIC,3775.0,"Yarra Glen, Australia",AU,Australia,-37.65882465,145.3744364,t,Apartment,Entire home/apt,4,1.5,2.0,2.0,Real Bed,"{TV,""Air conditioning"",Kitchen,""Free parking on premises"",""Pets allowed"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron}",250.0,59.0,2,90,1,1125,4 days ago,t,7,25,46,313,12/7/2018,12,1/7/2017,11/23/2018,98.0,10.0,10.0,10.0,9.0,10.0,9.0,f,f,strict_14_with_grace_period,f,f,2,0.51,2084,3548,162.744334046252
9063217,"Mulgrave, Victoria, Australia",Unknown,Unknown,t,"['email', 'phone', 'reviews']",t,f,"Mulgrave, VIC, Australia",Unknown,Monash,Mulgrave,VIC,3170.0,"Mulgrave, Australia",AU,Australia,-37.92254392,145.1663319,t,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Wifi,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance""}",250.0,59.0,1,10,3,42,3 weeks ago,t,4,34,64,154,12/7/2018,74,11/8/2015,11/30/2018,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,1,1.97,2084,3225,73.90351415198816
17898972,"Saint Kilda, Victoria, Australia",within an hour,100%,t,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,"Saint Kilda, VIC, Australia",St Kilda,Port Phillip,Saint Kilda,VIC,3182.0,"Saint Kilda, Australia",AU,Australia,-37.86903461,144.9769793,f,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Elevator,""Free street parking"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Long term stays allowed"",""Paid parking on premises""}",250.0,75.0,1,0,1,1125,today,t,19,44,74,333,12/7/2018,117,4/13/2017,12/1/2018,95.0,10.0,10.0,10.0,10.0,10.0,9.0,f,t,strict_14_with_grace_period,f,f,11,5.81,2084,3898,144.67942977927547
12781445,"Byron Bay, New South Wales, Australia",within an hour,100%,f,"['phone', 'facebook', 'reviews']",t,f,"Saint Kilda, VIC, Australia",St Kilda,Port Phillip,Saint Kilda,VIC,3182.0,"Saint Kilda, Australia",AU,Australia,-37.86531962,144.9849686,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Smoking allowed"",""Pets allowed"",Breakfast,""Pets live on this property"",Cat(s),Heating,""Family/kid friendly"",""Suitable for events"",Washer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,""24-hour check-in"",""Hair dryer"",""Laptop friendly workspace""}",250.0,59.0,1,0,1,21,a week ago,t,0,0,0,0,12/7/2018,21,8/19/2016,2/9/2017,96.0,9.0,9.0,10.0,10.0,9.0,10.0,f,t,flexible,f,f,1,0.75,2084,3139,79.26268870046846
19064100,"Victoria, Australia",Unknown,Unknown,t,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,"Melbourne, VIC, Australia",Central Business District,Melbourne,Melbourne,VIC,3000.0,"Melbourne, Australia",AU,Australia,-37.80974102,144.9602687,t,Apartment,Entire home/apt,5,1.0,1.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Pets allowed"",Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",500.0,79.0,4,25,2,1125,today,t,26,56,86,176,12/7/2018,56,6/19/2017,11/5/2018,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,moderate,f,f,34,3.13,2084,3656,173.943015447119
20891726,"Melbourne, Victoria, Australia",Unknown,Unknown,f,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",t,t,"Hawthorn East, VIC, Australia",Hawthorn,Boroondara,Hawthorn East,VIC,3123.0,"Hawthorn East, Australia",AU,Australia,-37.83138092,145.0527513,t,House,Entire home/apt,10,1.0,1.0,6.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Safety card"",Essentials,Hangers,Iron,""Laptop friendly workspace"",""Private entrance"",""Children’s books and toys"",""Children’s dinnerware"",""Game console"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard""}",2000.0,280.0,1,0,3,30,11 months ago,t,25,47,47,47,12/7/2018,3,12/28/2017,1/21/2018,93.0,9.0,9.0,10.0,10.0,10.0,9.0,f,f,strict_14_with_grace_period,f,f,1,0.26,2084,3401,492.68134282114005
21206201,"Melbourne, Victoria, Australia",within an hour,100%,t,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,f,"Flemington, VIC, Australia",Flemington,Moonee Valley,Flemington,VIC,3031.0,"Flemington, Australia",AU,Australia,-37.78612461,144.920156,t,Apartment,Entire home/apt,5,1.0,0.0,2.0,Real Bed,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Baby bath"",""Changing table"",""High chair"",""Children’s books and toys"",""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Long term stays allowed"",""Wide hallway clearance"",""Step-free access"",""Flat path to front door"",""Well-lit path to entrance"",""Disabled parking spot"",""Step-free access"",""Wide doorway"",""Wide clearance to bed"",""Step-free access"",""Wide doorway"",""Step-free access"",""Wide entryway"",""Host greets you""}",300.0,85.0,2,15,1,1125,2 weeks ago,t,14,23,37,111,12/7/2018,71,10/12/2017,11/30/2018,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,strict_14_with_grace_period,f,f,1,5.05,2084,2514,131.47175504418752
15808009,"Melbourne, Victoria, Australia",within an hour,100%,f,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,"Melbourne, VIC, Australia",Central Business District,Melbourne,Melbourne,Victoria,3000.0,"Melbourne, Australia",AU,Australia,-37.81401969,144.9633401,f,Apartment,Entire home/apt,5,1.0,1.0,3.0,Real Bed,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,Elevator,Heating,""Family/kid friendly"",Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Long term stays allowed"",Other}",300.0,69.0,4,25,2,90,4 days ago,t,8,26,52,142,12/7/2018,155,11/13/2016,11/17/2018,93.0,10.0,9.0,10.0,10.0,10.0,9.0,f,t,strict_14_with_grace_period,f,f,6,6.16,2084,3310,149.02411703256655
21253667,"Saint Kilda, Victoria, Australia",within an hour,100%,t,"['email', 'phone', 'reviews', 'manual_offline', 'jumio', 'government_id', 'work_email']",t,t,"Saint Kilda, VIC, Australia",St Kilda,Port Phillip,Saint Kilda,VIC,3182.0,"Saint Kilda, Australia",AU,Australia,-37.86250437,144.9738912,t,Apartment,Entire home/apt,2,1.0,1.0,0.0,Real Bed,"{TV,Wifi,Kitchen,""Paid parking off premises"",Breakfast,""Free street parking"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Full kitchen""}",150.0,40.0,1,0,2,30,a week ago,t,7,18,40,65,12/7/2018,21,1/21/2018,12/3/2018,94.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,moderate,f,f,1,1.96,2084,3766,129.08984017345017
17500135,"Doncaster, Victoria, Australia",within an hour,100%,f,"['email', 'phone', 'google', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t,"Doncaster, VIC, Australia",Unknown,Manningham,Doncaster,VIC,3108.0,"Doncaster, Australia",AU,Australia,-37.78902432,145.1228738,t,Apartment,Entire home/apt,6,1.0,1.0,3.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Self check-in"",Lockbox}",200.0,75.0,1,0,2,1125,today,t,9,28,49,304,12/7/2018,14,3/11/2017,9/30/2018,94.0,9.0,9.0,10.0,10.0,10.0,9.0,f,f,flexible,f,f,19,0.66,2084,2765,157.1777893159664
8427804,"Melbourne, Victoria, Australia",within a day,100%,f,"['email', 'phone', 'reviews']",t,f,"Box Hill, VIC, Australia",Unknown,Whitehorse,Box Hill,Victoria,3128.0,"Box Hill, Australia",AU,Australia,-37.81595621,145.1280399,t,House,Private room,2,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""Fire extinguisher"",""Lock on bedroom door"",Hangers,Iron,""Laptop friendly workspace""}",0.0,0.0,1,25,3,1125,2 months ago,t,29,59,89,364,12/7/2018,1,11/27/2016,11/27/2016,80.0,10.0,8.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,4,0.04,2084,3262,92.2753064300401
15773640,"Narre Warren South, Victoria, Australia",within a few hours,100%,f,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,"Narre Warren, VIC, Australia",Unknown,Casey,Narre Warren,VIC,3805.0,"Narre Warren, Australia",AU,Australia,-38.0142414,145.2925335,f,House,Entire home/apt,10,5.0,5.0,5.0,Real Bed,"{TV,Internet,Wifi,Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Hangers,Iron,""Long term stays allowed"",""Host greets you""}",250.0,59.0,1,0,2,1125,5 weeks ago,t,30,60,90,365,12/7/2018,3,2/25/2017,1/26/2018,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,flexible,f,f,2,0.14,2084,2902,296.49857384589234
6292251,"Don Valley, Victoria, Australia",within an hour,100%,t,"['email', 'phone', 'reviews']",t,f,"Don Valley, VIC, Australia",Unknown,Yarra Ranges,Don Valley,VIC,3139.0,"Don Valley, Australia",AU,Australia,-37.71752643,145.5846902,t,Cabin,Entire home/apt,5,1.0,2.0,5.0,Real Bed,"{TV,Internet,""Air conditioning"",Kitchen,""Free parking on premises"",""Pets allowed"",""Free street parking"",""Hot tub"",""Indoor fireplace"",Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Self check-in"",Lockbox,""High chair"",""Children’s books and toys"",""Fireplace guards"",""Pack ’n Play/travel crib"",""Children’s dinnerware"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Long term stays allowed""}",0.0,0.0,2,20,2,1125,a week ago,t,27,57,87,203,12/7/2018,24,2/22/2016,9/23/2018,97.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,strict_14_with_grace_period,f,f,2,0.71,2084,3483,185.7347957492422
11349046,"Melbourne, Victoria, Australia",within an hour,100%,f,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']",t,t,"South Yarra, VIC, Australia",South Yarra,Stonnington,South Yarra,VIC,3141.0,"South Yarra, Australia",AU,Australia,-37.84677993,144.99567,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,Gym,Elevator,""Hot tub"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you"",""Paid parking on premises""}",200.0,60.0,1,0,4,1125,today,t,15,45,75,350,12/7/2018,3,6/12/2016,10/7/2016,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,strict_14_with_grace_period,f,f,27,0.1,2084,4194,142.9110435188887
29346006,"Clayton, Victoria, Australia",within a day,50%,f,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,"Clayton, VIC, Australia",Unknown,Monash,Clayton,VIC,3168.0,"Clayton, Australia",AU,Australia,-37.91900703,145.1365485,t,House,Private room,1,1.0,1.0,1.0,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Lock on bedroom door"",""Laptop friendly workspace"",""Private living room""}",250.0,59.0,1,0,30,90,2 months ago,t,18,48,78,78,12/7/2018,0,Unknown,Unknown,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,2,1.02,2084,2136,92.96823075727346
25782622,AU,within an hour,90%,f,"['email', 'phone', 'work_email']",t,f,"Melbourne, VIC, Australia",South Melbourne,Port Phillip,Melbourne,VIC,3205.0,"Melbourne, Australia",AU,Australia,-37.83046157,144.957096,f,Serviced apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens""}",250.0,59.0,2,50,1,1125,today,t,24,54,84,298,12/7/2018,0,Unknown,Unknown,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,strict_14_with_grace_period,f,f,14,1.02,2084,2317,168.26929201572185
19087501,"Carlton, Victoria, Australia",Unknown,Unknown,f,"['email', 'phone', 'reviews']",t,f,"Fairfield, VIC, Australia",Northcote,Darebin,Fairfield,VIC,3078.0,"Fairfield, Australia",AU,Australia,-37.77028689,145.0190325,t,Townhouse,Entire home/apt,5,2.5,3.0,3.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Hangers,Iron,""Self check-in"",Lockbox,""Private entrance"",Bathtub}",1000.0,100.0,1,0,7,100,14 months ago,t,0,0,0,0,12/7/2018,3,7/15/2017,10/24/2017,100.0,10.0,10.0,10.0,10.0,9.0,10.0,f,t,moderate,f,f,1,0.18,2084,2642,193.09585772467935
20140713,"Melbourne, Victoria, Australia",within an hour,100%,f,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,f,"Collingwood, VIC, Australia",Collingwood,Yarra,Collingwood,VIC,3066.0,"Collingwood, Australia",AU,Australia,-37.79620722,144.9852327,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Elevator,Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",Other}",500.0,75.0,2,0,1,1125,today,t,13,42,72,344,12/7/2018,28,9/3/2017,11/10/2018,93.0,10.0,10.0,9.0,10.0,9.0,9.0,f,t,strict_14_with_grace_period,t,t,90,1.82,2084,4055,140.09823899154404
29426118,AU,within an hour,100%,f,"['email', 'phone']",t,f,"Doncaster, VIC, Australia",Unknown,Manningham,Doncaster,VIC,3108.0,"Doncaster, Australia",AU,Australia,-37.78696367,145.1264758,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Private entrance""}",300.0,80.0,1,0,2,1125,today,t,13,23,41,130,12/7/2018,4,10/26/2018,11/29/2018,100.0,10.0,10.0,10.0,10.0,10.0,9.0,f,t,moderate,f,f,2,2.79,2084,2132,142.12755562473265
7228443,"Brunswick, Victoria, Australia",Unknown,Unknown,f,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,f,"Brunswick, VIC, Australia",Brunswick,Moreland,Brunswick,VIC,3056.0,"Brunswick, Australia",AU,Australia,-37.76098814,144.96154,t,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",250.0,38.0,1,10,1,1125,24 months ago,t,0,0,0,0,12/7/2018,0,Unknown,Unknown,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,1,1.02,2084,3333,75.90479795497772
22590834,"Melbourne, Victoria, Australia",within an hour,100%,t,"['email', 'phone', 'reviews']",t,f,"Footscray, VIC, Australia",Footscray,Maribyrnong,Footscray,VIC,3011.0,"Footscray, Australia",AU,Australia,-37.79831063,144.9000568,t,Apartment,Entire home/apt,8,1.0,1.0,4.0,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Elevator,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""Bed linens"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Long term stays allowed""}",500.0,200.0,6,60,3,90,today,t,22,48,78,168,12/7/2018,17,1/8/2018,11/17/2018,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,1,1.53,2084,2419,229.06815091410263
